metabolite_id	metabolite_name	metabolite_formula
m_000_02990c	thioredoxin	C6H9NO2S2R2
m_000_02990m	thioredoxin	C6H9NO2S2R2
m_000_02990n	thioredoxin	C6H9NO2S2R2
m_000_02991c	thiosulfate	H2S2O3
m_000_02991m	thiosulfate	H2S2O3
m_000_02991s	thiosulfate	H2S2O3
m_000_02992c	threonate	C4H8O5
m_000_02993c	threonine	C4H9NO3
m_000_02993l	threonine	C4H9NO3
m_000_02993m	threonine	C4H9NO3
m_000_02993s	threonine	C4H9NO3
m_000_02994c	thromboxane A2	C20H32O5
m_000_02994r	thromboxane A2	C20H32O5
m_000_02994s	thromboxane A2	C20H32O5
m_000_02995c	thromboxane B2	C20H34O6
m_000_02995r	thromboxane B2	C20H34O6
m_000_02995s	thromboxane B2	C20H34O6
m_000_02996c	thymidine	C10H14N2O5
m_000_02996l	thymidine	C10H14N2O5
m_000_02996m	thymidine	C10H14N2O5
m_000_02996s	thymidine	C10H14N2O5
m_000_02997c	thymine	C5H6N2O2
m_000_02997m	thymine	C5H6N2O2
m_000_02997s	thymine	C5H6N2O2
m_000_02998c	thyroxine	C15H11I4NO4
m_000_02998r	thyroxine	C15H11I4NO4
m_000_02998s	thyroxine	C15H11I4NO4
m_000_02999m	tiglyl-CoA	C26H42N7O17P3S
m_000_03000g	Tn-antigen	C8H14NO5X
m_000_03000l	Tn-antigen	C8H14NO5X
m_000_03001c	tolbutamide	C12H18N2O3S
m_000_03001s	tolbutamide	C12H18N2O3S
m_000_03002c	trans,cis,cis,cis,cis-2,10,13,16,19-docosapentaenoyl-CoA	C43H68N7O17P3S
m_000_03003c	trans,cis,cis,cis,cis-2,12,15,18,21-tetracosapentaenoyl-CoA	C45H72N7O17P3S
m_000_03004c	trans,cis,cis,cis-2,10,13,16-docosatetraenoyl-CoA	C43H70N7O17P3S
m_000_03005c	trans,cis,cis,cis-2,11,14,17-eicosatetraenoyl-CoA	C41H66N7O17P3S
m_000_03006c	trans,cis,cis,cis-2,13,16,19-docosatetraenoyl-CoA	C43H70N7O17P3S
m_000_03007c	trans,cis,cis-2,11,14-eicosatrienoyl-CoA	C41H68N7O17P3S
m_000_03008c	trans,cis,cis-2,13,16-docasatrienoyl-CoA	C43H72N7O17P3S
m_000_03009m	trans,cis,cis-2,7,10-hexadecatrienoyl-CoA	C37H60N7O17P3S
m_000_03009p	trans,cis,cis-2,7,10-hexadecatrienoyl-CoA	C37H60N7O17P3S
m_000_03010m	trans,cis,cis-2,9,12-octadecatrienoyl-CoA	C39H64N7O17P3S
m_000_03010p	trans,cis,cis-2,9,12-octadecatrienoyl-CoA	C39H64N7O17P3S
m_000_03011c	trans,cis-2,11-docosadienoyl-CoA	C43H74N7O17P3S
m_000_03012c	trans,cis-2,11-eicosadienoyl-CoA	C41H70N7O17P3S
m_000_03012m	trans,cis-2,11-eicosadienoyl-CoA	C41H70N7O17P3S
m_000_03012p	trans,cis-2,11-eicosadienoyl-CoA	C41H70N7O17P3S
m_000_03013c	trans,cis-2,13-docosadienoyl-CoA	C43H74N7O17P3S
m_000_03013m	trans,cis-2,13-docosadienoyl-CoA	C43H74N7O17P3S
m_000_03013p	trans,cis-2,13-docosadienoyl-CoA	C43H74N7O17P3S
m_000_03014c	trans,cis-2,13-eicosadienoyl-CoA	C41H70N7O17P3S
m_000_03014m	trans,cis-2,13-eicosadienoyl-CoA	C41H70N7O17P3S
m_000_03014p	trans,cis-2,13-eicosadienoyl-CoA	C41H70N7O17P3S
m_000_03015c	trans,cis-2,15-tetracosadienoyl-CoA	C45H78N7O17P3S
m_000_03015p	trans,cis-2,15-tetracosadienoyl-CoA	C45H78N7O17P3S
m_000_03016c	trans,cis-2,17-hexacosadienoyl-CoA	C47H82N7O17P3S
m_000_03016p	trans,cis-2,17-hexacosadienoyl-CoA	C47H82N7O17P3S
m_000_03017c	trans,cis-2,8,11-eicosatrienoyl-CoA	C41H68N7O17P3S
m_000_03018c	trans,cis-2,9-eicosadienoyl-CoA	C41H70N7O17P3S
m_000_03019m	trans,cis-hexadeca-2,7-dienoyl-CoA	C37H62N7O17P3S
m_000_03019p	trans,cis-hexadeca-2,7-dienoyl-CoA	C37H62N7O17P3S
m_000_03020m	trans,cis-hexadeca-2,9-dienoyl-CoA	C37H62N7O17P3S
m_000_03020p	trans,cis-hexadeca-2,9-dienoyl-CoA	C37H62N7O17P3S
m_000_03021m	trans,cis-lauro-2,6-dienoyl-CoA	C33H54N7O17P3S
m_000_03021p	trans,cis-lauro-2,6-dienoyl-CoA	C33H54N7O17P3S
m_000_03022m	trans,cis-myristo-2,5-dienoyl-CoA	C35H58N7O17P3S
m_000_03022p	trans,cis-myristo-2,5-dienoyl-CoA	C35H58N7O17P3S
m_000_03023m	trans,cis-myristo-2,7-dienoyl-CoA	C35H58N7O17P3S
m_000_03023p	trans,cis-myristo-2,7-dienoyl-CoA	C35H58N7O17P3S
m_000_03024m	trans,cis-octadeca-2,11-dienoyl-CoA	C39H66N7O17P3S
m_000_03024p	trans,cis-octadeca-2,11-dienoyl-CoA	C39H66N7O17P3S
m_000_03025m	trans,cis-octadeca-2,9-dienoyl-CoA	C39H66N7O17P3S
m_000_03025p	trans,cis-octadeca-2,9-dienoyl-CoA	C39H66N7O17P3S
m_000_03026c	trans,trans,cis-geranyl-geranyl-pp	C20H36O7P2
m_000_03027p	trans-2,3-dehydropristanoyl-CoA	C40H70N7O17P3S
m_000_03028p	trans-2-all-cis-6,9,12,15,18-tetracosahexaenoyl-CoA	C45H70N7O17P3S
m_000_03029c	trans-2-cis,cis,cis-8,11,14-eicosatetraenoyl-CoA	C41H66N7O17P3S
m_000_03029m	trans-2-cis,cis,cis-8,11,14-eicosatetraenoyl-CoA	C41H66N7O17P3S
m_000_03029p	trans-2-cis,cis,cis-8,11,14-eicosatetraenoyl-CoA	C41H66N7O17P3S
m_000_03030m	trans-2-cis,cis-5,8-tetradecatrienoyl-CoA	C35H56N7O17P3S
m_000_03030p	trans-2-cis,cis-5,8-tetradecatrienoyl-CoA	C35H56N7O17P3S
m_000_03031m	trans-2-methyl-5-isopropylhexa-2,5-dienoyl-CoA	C31H50N7O17P3S
m_000_03031p	trans-2-methyl-5-isopropylhexa-2,5-dienoyl-CoA	C31H50N7O17P3S
m_000_03032c	trans-3,4-dihydro-3,4-dihydroxy-7,12-dimethylbenz[a]anthracene	C20H18O2
m_000_03033m	trans-3-cis-5,8,11,14-eicosapentaenoyl-CoA	C41H64N7O17P3S
m_000_03033p	trans-3-cis-5,8,11,14-eicosapentaenoyl-CoA	C41H64N7O17P3S
m_000_03034m	trans-3-cis-8,11,14-eicosatetraenoyl-CoA	C41H66N7O17P3S
m_000_03034p	trans-3-cis-8,11,14-eicosatetraenoyl-CoA	C41H66N7O17P3S
m_000_03035m	trans-3-decenoyl-CoA	C31H52N7O17P3S
m_000_03035p	trans-3-decenoyl-CoA	C31H52N7O17P3S
m_000_03036c	trans-4,5-epoxy-(2E)-decenal	C10H16O2
m_000_03037c	trans-4-hydroxy-L-proline	C5H9NO3
m_000_03037m	trans-4-hydroxy-L-proline	C5H9NO3
m_000_03038c	trans-5,6-dihydro-5,6-dihydroxy-7,12-dimethylbenz[a]anthracene	C20H18O2
m_000_03039s	trehalose	C12H22O11
m_000_03040c	TRH	C16H22N6O4
m_000_03041c	trichloroacetate	C2HCl3O2
m_000_03042c	trichloroethanol glucuronide	C8H11Cl3O7
m_000_03043c	trichloroethanol	C2H3Cl3O
m_000_03044c	trichloroethene	C2HCl3
m_000_03044s	trichloroethene	C2HCl3
m_000_03045c	tricosanoic acid	C23H46O2
m_000_03045l	tricosanoic acid	C23H46O2
m_000_03045r	tricosanoic acid	C23H46O2
m_000_03045s	tricosanoic acid	C23H46O2
m_000_03046c	tricosanoylcarnitine	C30H59NO4
m_000_03046r	tricosanoylcarnitine	C30H59NO4
m_000_03047c	tricosanoyl-CoA	C44H80N7O17P3S
m_000_03047p	tricosanoyl-CoA	C44H80N7O17P3S
m_000_03047r	tricosanoyl-CoA	C44H80N7O17P3S
m_000_03048c	tridecanoyl-[ACP]	C13H25OSR
m_000_03049c	tridecanoylcarnitine	C20H39NO4
m_000_03049m	tridecanoylcarnitine	C20H39NO4
m_000_03049r	tridecanoylcarnitine	C20H39NO4
m_000_03050c	tridecanoyl-CoA	C34H60N7O17P3S
m_000_03050m	tridecanoyl-CoA	C34H60N7O17P3S
m_000_03050r	tridecanoyl-CoA	C34H60N7O17P3S
m_000_03051c	tridecylic acid	C13H26O2
m_000_03051l	tridecylic acid	C13H26O2
m_000_03051r	tridecylic acid	C13H26O2
m_000_03051s	tridecylic acid	C13H26O2
m_000_03052c	triiodothyronine	C15H12I3NO4
m_000_03052r	triiodothyronine	C15H12I3NO4
m_000_03052s	triiodothyronine	C15H12I3NO4
m_000_03053c	trimethylamine	C3H9N
m_000_03054c	trimethylamine-N-oxide	C3H9NO
m_000_03055c	trioxilin A3	C20H34O5
m_000_03055p	trioxilin A3	C20H34O5
m_000_03055r	trioxilin A3	C20H34O5
m_000_03056c	trioxilin B3	C20H34O5
m_000_03057c	triphosphate	H5O10P3
m_000_03057m	triphosphate	H5O10P3
m_000_03057n	triphosphate	H5O10P3
m_000_03058c	tRNA containing 5-aminomethyl-2-thiouridine	C10H16N3O8PS(C5H8O6PR)n(C5H8O6PR)n
m_000_03059c	tRNA containing 5-methylaminomethyl-2-thiouridylate	C11H18N3O8PS(C5H8O6PR)n(C5H8O6PR)n
m_000_03060c	tRNA containing 6-isopentenyladenosine	C15H22N5O7P(C5H8O6PR)n(C5H8O6PR)n
m_000_03061c	tRNA containing N2-methylguanine	C11H16N5O8P(C5H8O6PR)n(C5H8O6PR)n
m_000_03062c	tRNA containing N7-methylguanine	C11H16N5O8P(C5H8O6PR)n(C5H8O6PR)n
m_000_03063c	tRNA(ala)	
m_000_03064c	tRNA(arg)	
m_000_03065c	tRNA(asn)	
m_000_03066c	tRNA(asp)	
m_000_03067c	tRNA(cys)	
m_000_03068c	tRNA(gln)	
m_000_03069c	tRNA(glu)	
m_000_03070c	tRNA(gly)	
m_000_03071c	tRNA(his)	
m_000_03072c	tRNA(ile)	
m_000_03073c	tRNA(leu)	
m_000_03074c	tRNA(lys)	
m_000_03075c	tRNA(met)	
m_000_03076c	tRNA(phe)	
m_000_03077c	tRNA(pro)	
m_000_03078c	tRNA(ser)	
m_000_03079c	tRNA(thr)	
m_000_03080c	tRNA(trp)	
m_000_03081c	tRNA(tyr)	
m_000_03082c	tRNA(val)	
m_000_03083c	tRNA	C10H17O10PR2(C5H8O6PR)n
m_000_03084c	tRNA-guanine	C10H14N5O8P(C5H8O6PR)n(C5H8O6PR)n
m_000_03085c	tRNA-pseudouridine	C9H13N2O9P(C5H8O6PR)n(C5H8O6PR)n
m_000_03086c	tRNA-queuine	C17H24N5O10P(C5H8O6PR)n(C5H8O6PR)n
m_000_03087c	tRNA-uridine	C9H13N2O9P(C5H8O6PR)n(C5H8O6PR)n
m_000_03088c	tryptamine	C10H12N2
m_000_03089c	tryptophan	C11H12N2O2
m_000_03089l	tryptophan	C11H12N2O2
m_000_03089s	tryptophan	C11H12N2O2
m_000_03090c	type I A glycolipid	(Gal)2(GalNAc)1(Glc)1(GlcNAc)1(LFuc)1(Cer)1
m_000_03090g	type I A glycolipid	(Gal)2(GalNAc)1(Glc)1(GlcNAc)1(LFuc)1(Cer)1
m_000_03091c	type I B glycolipid	C57H99N2O32R
m_000_03091g	type I B glycolipid	C57H99N2O32R
m_000_03092g	type I H glycolipid	C51H89N2O27R
m_000_03093c	type II A antigen	C59H102N3O32R
m_000_03094c	type II B antigen	(Gal)3(Glc)1(GlcNAc)1(LFuc)1(Cer)1
m_000_03095g	type II H glycolipid	C51H89N2O27R
m_000_03096c	type III A glycolipid	C79H135N4O46R
m_000_03096g	type III A glycolipid	C79H135N4O46R
m_000_03096s	type III A glycolipid	C79H135N4O46R
m_000_03097c	type III H glycolipid	(Gal)3(GalNAc)1(Glc)1(GlcNAc)1(LFuc)2(Cer)1
m_000_03097g	type III H glycolipid	(Gal)3(GalNAc)1(Glc)1(GlcNAc)1(LFuc)2(Cer)1
m_000_03098c	type IIIAb	C93H158N5O56R
m_000_03098g	type IIIAb	C93H158N5O56R
m_000_03098s	type IIIAb	C93H158N5O56R
m_000_03099c	tyramine	C8H11NO
m_000_03100c	tyramine-O-sulfate	C8H11NO4S
m_000_03100s	tyramine-O-sulfate	C8H11NO4S
m_000_03101c	tyrosine	C9H11NO3
m_000_03101l	tyrosine	C9H11NO3
m_000_03101m	tyrosine	C9H11NO3
m_000_03101s	tyrosine	C9H11NO3
m_000_03102m	ubiquinol	C59H92O4
m_000_03103m	ubiquinone	C59H90O4
m_000_03104c	ubiquitin C terminal thiolester	
m_000_03105c	ubiquitin	
m_000_03106c	UDP	C9H14N2O12P2
m_000_03106g	UDP	C9H14N2O12P2
m_000_03106l	UDP	C9H14N2O12P2
m_000_03106m	UDP	C9H14N2O12P2
m_000_03106n	UDP	C9H14N2O12P2
m_000_03106r	UDP	C9H14N2O12P2
m_000_03106s	UDP	C9H14N2O12P2
m_000_03107c	UDP-galactose	C15H24N2O17P2
m_000_03107g	UDP-galactose	C15H24N2O17P2
m_000_03107r	UDP-galactose	C15H24N2O17P2
m_000_03108c	UDP-glucose	C15H24N2O17P2
m_000_03108g	UDP-glucose	C15H24N2O17P2
m_000_03108r	UDP-glucose	C15H24N2O17P2
m_000_03109c	UDP-glucuronate	C15H22N2O18P2
m_000_03109g	UDP-glucuronate	C15H22N2O18P2
m_000_03109r	UDP-glucuronate	C15H22N2O18P2
m_000_03110c	UDP-N-acetyl-D-galactosamine	C17H27N3O17P2
m_000_03110g	UDP-N-acetyl-D-galactosamine	C17H27N3O17P2
m_000_03110l	UDP-N-acetyl-D-galactosamine	C17H27N3O17P2
m_000_03110r	UDP-N-acetyl-D-galactosamine	C17H27N3O17P2
m_000_03111c	UDP-N-acetylglucosamine	C17H27N3O17P2
m_000_03111g	UDP-N-acetylglucosamine	C17H27N3O17P2
m_000_03111r	UDP-N-acetylglucosamine	C17H27N3O17P2
m_000_03112c	UDP-xylose	C14H22N2O16P2
m_000_03112g	UDP-xylose	C14H22N2O16P2
m_000_03112r	UDP-xylose	C14H22N2O16P2
m_000_03113c	umbelliferone	C9H6O3
m_000_03113s	umbelliferone	C9H6O3
m_000_03114c	UMP	C9H13N2O9P
m_000_03114g	UMP	C9H13N2O9P
m_000_03114l	UMP	C9H13N2O9P
m_000_03114m	UMP	C9H13N2O9P
m_000_03114n	UMP	C9H13N2O9P
m_000_03114r	UMP	C9H13N2O9P
m_000_03114s	UMP	C9H13N2O9P
m_000_03115c	undecanoyl-[ACP]	C11H21OSR
m_000_03116c	undecanoyl-CoA	C32H56N7O17P3S
m_000_03116m	undecanoyl-CoA	C32H56N7O17P3S
m_000_03117c	undecylic acid	C11H22O2
m_000_03117s	undecylic acid	C11H22O2
m_000_03118c	uracil	C4H4N2O2
m_000_03118s	uracil	C4H4N2O2
m_000_03119c	urate radical	C5H3N4O3
m_000_03120c	urate	C5H4N4O3
m_000_03120p	urate	C5H4N4O3
m_000_03120s	urate	C5H4N4O3
m_000_03121c	urea	CH4N2O
m_000_03121m	urea	CH4N2O
m_000_03121s	urea	CH4N2O
m_000_03122c	ureidoglycolate	C3H6N2O4
m_000_03123c	uridine	C9H12N2O6
m_000_03123l	uridine	C9H12N2O6
m_000_03123m	uridine	C9H12N2O6
m_000_03123n	uridine	C9H12N2O6
m_000_03123s	uridine	C9H12N2O6
m_000_03124c	urocanate	C6H6N2O2
m_000_03125c	uroporphyrin I	C40H38N4O16
m_000_03126c	uroporphyrin III	C40H38N4O16
m_000_03127c	uroporphyrinogen I	C40H44N4O16
m_000_03128c	uroporphyrinogen III	C40H44N4O16
m_000_03129c	ursodeoxycholate	C24H40O4
m_000_03129s	ursodeoxycholate	C24H40O4
m_000_03130c	UTP	C9H15N2O15P3
m_000_03130m	UTP	C9H15N2O15P3
m_000_03130n	UTP	C9H15N2O15P3
m_000_03130s	UTP	C9H15N2O15P3
m_000_03131c	V3(NeuAc)2-Gb5Cer	(Gal)3(GalNAc)1(Glc)1(Neu5Ac)2(Cer)1
m_000_03131s	V3(NeuAc)2-Gb5Cer	(Gal)3(GalNAc)1(Glc)1(Neu5Ac)2(Cer)1
m_000_03132c	V3Fuc,III3Fuc-nLc6Cer	(Gal)3(Glc)1(GlcNAc)2(LFuc)2(Cer)1
m_000_03133c	V3Fuc-nLc6Cer	(Gal)3(Glc)1(GlcNAc)2(LFuc)1(Cer)1
m_000_03133g	V3Fuc-nLc6Cer	(Gal)3(Glc)1(GlcNAc)2(LFuc)1(Cer)1
m_000_03134c	valeric acid	C5H10O2
m_000_03134s	valeric acid	C5H10O2
m_000_03135c	valine	C5H11NO2
m_000_03135l	valine	C5H11NO2
m_000_03135m	valine	C5H11NO2
m_000_03135s	valine	C5H11NO2
m_000_03136c	vanillylmandelate	C9H10O5
m_000_03137c	VI2Fuc-nLc6	(Gal)3(Glc)1(GlcNAc)2(LFuc)1(Cer)1
m_000_03137g	VI2Fuc-nLc6	(Gal)3(Glc)1(GlcNAc)2(LFuc)1(Cer)1
m_000_03138c	VI3NeuAc-nLc6Cer	C70H118N4O41R
m_000_03138g	VI3NeuAc-nLc6Cer	C70H118N4O41R
m_000_03138s	VI3NeuAc-nLc6Cer	C70H118N4O41R
m_000_03141c	vitamin D2	C28H44O
m_000_03141m	vitamin D2	C28H44O
m_000_03141s	vitamin D2	C28H44O
m_000_03142c	vitamin D3	C27H44O
m_000_03142m	vitamin D3	C27H44O
m_000_03142s	vitamin D3	C27H44O
m_000_03144c	vitamin K epoxide	C11H7O3R
m_000_03145c	vitamin K	C11H7O2R
m_000_03146l	VLDL remnant	
m_000_03146s	VLDL remnant	
m_000_03147r	VLDL	
m_000_03147s	VLDL	
m_000_03148c	xanthine	C5H4N4O2
m_000_03148p	xanthine	C5H4N4O2
m_000_03149c	xanthosine	C10H12N4O6
m_000_03150c	xanthosine-5-phosphate	C10H13N4O9P
m_000_03151c	xanthurenate	C10H7NO4
m_000_03151s	xanthurenate	C10H7NO4
m_000_03152c	xanthurenate-8-O-beta-D-glucoside	C16H17NO9
m_000_03153c	ximenic acid	C26H50O2
m_000_03153l	ximenic acid	C26H50O2
m_000_03153r	ximenic acid	C26H50O2
m_000_03153s	ximenic acid	C26H50O2
m_000_03154c	XTP	C10H15N4O15P3
m_000_03154s	XTP	C10H15N4O15P3
m_000_03155c	xylitol	C5H12O5
m_000_03155s	xylitol	C5H12O5
m_000_03156g	Xyl-L-Ser-[protein]	C9H14N2O7R2
m_000_03156r	Xyl-L-Ser-[protein]	C9H14N2O7R2
m_000_03157c	zinc	Zn
m_000_03157g	zinc	Zn
m_000_03157r	zinc	Zn
m_000_03157s	zinc	Zn
m_000_03158c	zymosterol	C27H44O
m_000_03159c	phylloquinol	C31H48O2
m_000_03160l	GM4	C36H63N2O16R
m_000_03161c	glycogen	C24H42O21
m_000_03161s	glycogen	C24H42O21
m_000_03162c	5,6-dihydroxyindole	C8H7NO2
m_000_03163c	indole-5,6-quinone	C8H5NO2
m_000_03164c	D-alanyl-D-alanine	C6H12N2O3
m_000_03165c	sedoheptulose	C7H14O7
m_000_03166c	sedoheptulose-1-phosphate	C7H15O10P
m_000_03167c	5-Phosphonooxy-L-lysine	C6H15N2O6P
m_000_03168m	3-oxopropionyl-CoA	C24H38N7O18P3S
m_000_03169c	insulin-(SS)	
m_000_03170c	Insulin-(SH)2	
m_000_00001x	(-)-trans-carveol	C10H16O
m_000_00002x	(+)-alpha-pinene	C10H16
m_000_00032x	(1R,2S)-naphthalene 1,2-oxide	C10H8O
m_000_00035x	(24R)-24,25-dihydroxycalciol	C27H44O3
m_000_00097x	(5-L-glutamyl)-L-amino acid	C8H14N2O5
m_000_00157x	(R)-3-hydroxybutanoate	C4H8O3
m_000_00179x	(S)-3-sulfolactate	C3H6O6S
m_000_00204x	[protein]-L-lysine	C6H12N2O
m_000_00228x	1,1-dichloroethylene	C2H2Cl2
m_000_00242x	1,2-dibromoethane	C2H4Br2
m_000_00266x	10-formyl-THF	C20H23N7O7
m_000_00267x	10-formyl-THF-glu(5)	C40H51N11O19
m_000_00268x	10-formyl-THF-glu(6)	C45H58N12O22
m_000_00269x	10-formyl-THF-glu(7)	C50H65N13O25
m_000_00325x	12-hydroxydodecanoic acid	C12H24O3
m_000_00353x	13-cis-retinoyl-glucuronide	C26H36O8
m_000_00371x	14-hydroxytetradecanoic acid	C14H28O3
m_000_00402x	16-glucuronide-estriol	C24H32O9
m_000_00403x	16-hydroxyhexadecanoic acid	C16H32O3
m_000_00432x	19-hydroxytestosterone	C19H28O3
m_000_00516x	1-alkyl-2-lysoglycerol-3-phosphocholine	C8H20NO6PR
m_000_00536x	1-methylnicotinamide	C7H9N2O
m_000_00545x	1-nitronaphthalene	C10H7NO2
m_000_00549x	1-organyl-2-lyso-sn-glycero-3-phosphocholine	C8H20NO6PR
m_000_00577x	2,6-dimethylheptanoyl-carnitine	C16H31NO4
m_000_00580x	20alpha-hydroxy-4-pregnen-3-one	C21H32O2
m_000_00613x	24R,25-dihyoxyvitamin D2	C28H44O3
m_000_00620x	25-hydroxyvitamin D2	C28H44O2
m_000_00626x	2-acetyl-1-alkyl-sn-glycero-3-phosphocholine	C10H22NO7PR
m_000_00648x	2-hydroxybutyrate	C4H8O3
m_000_00665x	2-methylcitrate	C7H10O7
m_000_00730x	3,4-dihydroxyphenylethyleneglycol	C8H10O4
m_000_00734x	3,5,3-triiodothyronine-4-sulfate	C15H12I3NO7S
m_000_00744x	3,8-LD1	C67H111N4O39R
m_000_00771x	3-deoxy-D-glycero-D-galacto-2-nonulosonic acid	C9H16O9
m_000_00816x	3-mercaptolactate-cysteine-disulfide	C6H11NO5S2
m_000_00932x	4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone	C10H13N3O2
m_000_00970x	4-aminobutyrate	C4H9NO2
m_000_00986x	4-hydroxy-17beta-estradiol	C18H24O3
m_000_00998x	4-hydroxy-debrisoquine	C10H13N3O
m_000_01003x	4-hydroxyphenylacetate	C8H8O3
m_000_01006x	4-hydroxyretinoic acid	C20H28O3
m_000_01007x	4-hydroxy-tolbutamide	C12H18N2O4S
m_000_01019x	4-nitrocatechol	C6H5NO4
m_000_01020x	4-nitrophenyl-phosphate	C6H6NO6P
m_000_01021x	4-nitrophenyl-sulfate	C6H5NO6S
m_000_01033x	4-pyridoxate	C8H9NO4
m_000_01069x	5-alpha-dihydrotestosterone	C19H30O2
m_000_01070x	5alpha-dihydrotestosterone-glucuronide	C25H38O8
m_000_01071x	5alpha-dihydrotestosterone-sulfate	C19H30O5S
m_000_01098x	5-deoxyadenosine	C10H13N5O3
m_000_01100x	5-formyl-THF	C20H23N7O7
m_000_01107x	5-hydroxy-L-tryptophan	C11H12N2O3
m_000_01109x	5-hydroxy-omeprazole	C17H19N3O4S
m_000_01111x	5-L-gamma-glutamyl	C5H7NO3
m_000_01115x	5-methyl-THF	C20H25N7O6
m_000_01158x	6beta-hydroxytestosterone	C19H28O3
m_000_01159x	6-deoxy-L-galactose	C6H12O5
m_000_01163x	6-hydroxypaclitaxel	C47H51NO15
m_000_01174x	7,12-dimethylbenz[a]anthracene	C20H16
m_000_01244x	9-O-acetylated-GD3	C55H92N3O30R
m_000_01245x	9-O-acetylated-GT3	C66H109N4O38R
m_000_01249x	acetaldehyde	C2H4O
m_000_01252x	acetate	C2H4O2
m_000_01253x	acetoacetate	C4H6O3
m_000_01256x	acetone	C3H6O
m_000_01260x	acetylcholine	C7H16NO2
m_000_01279x	adenine	C5H5N5
m_000_01280x	adenosine	C10H13N5O4
m_000_01285x	ADP	C10H15N5O10P2
m_000_01286x	ADP-glucose	C16H25N5O15P2
m_000_01287x	ADP-mannose	C16H25N5O15P2
m_000_01288x	ADP-ribose	C15H23N5O14P2
m_000_01289x	ADP-ribose-2-phosphate	C15H24N5O17P3
m_000_01290x	adrenaline	C9H13NO3
m_000_01296x	aflatoxin B1	C17H12O6
m_000_01298x	aflatoxin B1-exo-8,9-epoxide	C17H12O7
m_000_01303x	agmatine	C5H14N4
m_000_01306x	AKG	C5H6O5
m_000_01307x	alanine	C3H7NO2
m_000_01308x	albumin	
m_000_01309x	aldosterone	C21H28O5
m_000_01326x	alpha-pinene-oxide	C10H16O
m_000_01327x	alpha-tocopherol	C29H50O2
m_000_01330x	alpha-tocotrienol	C29H44O2
m_000_01334x	AMP	C10H14N5O7P
m_000_01338x	androsterone	C19H30O2
m_000_01339x	androsterone-glucuronide	C25H38O8
m_000_01344x	antipyrine	C11H12N2O
m_000_01356x	apoC-lys	C6H13N2OX
m_000_01361x	aquacob(III)alamin	C62H93CoN13O15P
m_000_01365x	arginine	C6H14N4O2
m_000_01368x	ascorbate	C6H8O6
m_000_01369x	asparagine	C4H8N2O3
m_000_01370x	aspartate	C4H7NO4
m_000_01374x	benzo[a]pyrene	C20H12
m_000_01383x	beta-alanine	C3H7NO2
m_000_01385x	beta-carotene	C40H56
m_000_01393x	betaine	C5H11NO2
m_000_01396x	bilirubin	C33H36N4O6
m_000_01397x	bilirubin-bisglucuronoside	C45H52N4O18
m_000_01398x	bilirubin-monoglucuronoside	C39H44N4O12
m_000_01400x	biocytin	C16H28N4O4S
m_000_01401x	biotin	C10H16N2O3S
m_000_01403x	bromobenzene	C6H5Br
m_000_01410x	butyrate	
m_000_01413x	Ca2+	Ca
m_000_01415x	calcidiol	C27H44O2
m_000_01418x	calcitroic acid	
m_000_01419x	cAMP	C10H12N5O6P
m_000_01433x	cGMP	C10H12N5O7P
m_000_01438x	chitin-component	C8H13NO5
m_000_01442x	chloride	ClH
m_000_01445x	cholate	C24H40O5
m_000_01450x	cholesterol	C27H46O
m_000_01513x	choline	C5H14NO
m_000_01517x	chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan	C45H66N2O45S3X
m_000_01525x	chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan	C45H65N2O48S4X
m_000_01533x	chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan	C45H66N2O45S3X
m_000_01543x	chondroitin sulfate D (GlcNAc6S-GlcA2S) proteoglycan	C45H64N2O51S5X
m_000_01554x	chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan	C45H63N2O54S6X
m_000_01569x	chylomicron remnant	
m_000_01570x	chylomicron	
m_000_01587x	citrate	C6H8O7
m_000_01588x	citrulline	C6H13N3O3
m_000_01590x	CMP	C9H14N3O8P
m_000_01595x	CO	CO
m_000_01596x	CO2	CO2
m_000_01603x	coproporphyrin I	C36H38N4O8
m_000_01604x	coproporphyrin III	C36H38N4O8
m_000_01610x	core 5	C16H27N2O10X
m_000_01612x	core 7	C16H27N2O10X
m_000_01613x	core 8	C14H24NO10X
m_000_01614x	corticosterone	C21H30O4
m_000_01615x	cortisol	C21H30O5
m_000_01617x	coumarin	C9H6O2
m_000_01619x	creatine	C4H9N3O2
m_000_01621x	creatinine	C4H7N3O
m_000_01626x	cys-gly	C5H10N2O3S
m_000_01628x	cysteine	C3H7NO2S
m_000_01629x	cystine	C6H12N2O4S2
m_000_01630x	cytidine	C9H13N3O5
m_000_01632x	cytosine	C4H5N3O
m_000_01633x	D-3-amino-isobutanoate	C4H9NO2
m_000_01638x	D-alanine	C3H7NO2
m_000_01640x	D-arginine	C6H14N4O2
m_000_01641x	D-aspartate	C4H7NO4
m_000_01647x	debrisoquin	C10H13N3
m_000_01648x	decanoic acid	
m_000_01652x	de-Fuc form of PA6	C84H135N6O61X
m_000_01655x	dehydroascorbic acid	C6H6O6
